src_person,dst_person,relation,count
Jim McGreevey,John Quincy Adams,SHARED_UNI,1
Jim McGreevey,Juan Manuel Santos,SHARED_UNI,1
Jim McGreevey,Kyriakos Mitsotakis,SHARED_UNI,1
Jim McGreevey,Leonard Bernstein,SHARED_UNI,1
Jim McGreevey,Lý Hiển Long,SHARED_UNI,1
Jim McGreevey,Lý Thừa Vãn,SHARED_UNI,1
Jim McGreevey,Lại Thanh Đức,SHARED_UNI,1
Jim McGreevey,Michael Bloomberg,SHARED_UNI,1
Jim McGreevey,Merton Miller,SHARED_UNI,1
Jim McGreevey,Michael Spence,SHARED_UNI,1
Jim McGreevey,Michael Froman,SHARED_UNI,1
Jim McGreevey,Miguel de la Madrid,SHARED_UNI,1
Jim McGreevey,Mike Pompeo,SHARED_UNI,1
Jim McGreevey,Michelle Obama,SHARED_UNI,1
Jim McGreevey,Mitt Romney,SHARED_UNI,1
Jim McGreevey,Neil Gorsuch,SHARED_UNI,2
Jim McGreevey,Ned Lamont,SHARED_UNI,1
Jim McGreevey,Paul Samuelson,SHARED_UNI,1
Jim McGreevey,Pete Buttigieg,SHARED_UNI,1
Jim McGreevey,Pierre Trudeau,SHARED_UNI,1
Jim McGreevey,Pete Hegseth,SHARED_UNI,1
Jim McGreevey,Phil Murphy,SHARED_UNI,1
Jim McGreevey,Rafael Mandelman,SHARED_UNI,1
Jim McGreevey,Rahul Gandhi,SHARED_UNI,1
Jim McGreevey,Robert F. Kennedy,SHARED_UNI,1
Jim McGreevey,Robert Solow,SHARED_UNI,1
Jim McGreevey,Ron DeSantis,SHARED_UNI,1
Jim McGreevey,Samuel Dexter,SHARED_UNI,1
Jim McGreevey,Shankar Dayal Sharma,SHARED_UNI,1
Jim McGreevey,Shimon Peres,SHARED_UNI,1
Jim McGreevey,Tharman Shanmugaratnam,SHARED_UNI,1
Jim McGreevey,Thomas J. Sargent,SHARED_UNI,1
Jim McGreevey,Theodore Roosevelt Jr.,SHARED_UNI,1
Jim McGreevey,Theodore Roosevelt,SHARED_UNI,1
Jim McGreevey,Trương Chí Hiền,SHARED_UNI,1
Jim McGreevey,Tim Kaine,SHARED_UNI,1
Jim McGreevey,Trương Quốc Thanh,SHARED_UNI,1
Jim McGreevey,William Lyon Mackenzie King,SHARED_UNI,1
Jim McGreevey,William Weld,SHARED_UNI,1
Jim McGreevey,Zbigniew Brzezinski,SHARED_UNI,1
Jim McGreevey,Álvaro Uribe,SHARED_UNI,1
Jim McGreevey,Ân Dũng,SHARED_UNI,1
Jill Stein,John Adams,SHARED_UNI,1
Jill Stein,John F. Kennedy,SHARED_UNI,1
Jill Stein,John Hancock,SHARED_UNI,1
Jill Stein,John Roberts,SHARED_UNI,1
Jill Stein,John Quincy Adams,SHARED_UNI,1
Jill Stein,Juan Manuel Santos,SHARED_UNI,1
Jill Stein,Kyriakos Mitsotakis,SHARED_UNI,1
Jill Stein,Leonard Bernstein,SHARED_UNI,1
Jill Stein,Lý Hiển Long,SHARED_UNI,1
Jill Stein,Lý Thừa Vãn,SHARED_UNI,1
Jill Stein,Lại Thanh Đức,SHARED_UNI,1
Jill Stein,Michael Bloomberg,SHARED_UNI,1
Jill Stein,Merton Miller,SHARED_UNI,1
Jill Stein,Michael Spence,SHARED_UNI,1
Jill Stein,Michael Froman,SHARED_UNI,1
Jill Stein,Miguel de la Madrid,SHARED_UNI,1
Jill Stein,Mike Pompeo,SHARED_UNI,1
Jill Stein,Michelle Obama,SHARED_UNI,1
Jill Stein,Mitt Romney,SHARED_UNI,1
Jill Stein,Neil Gorsuch,SHARED_UNI,1
Jill Stein,Ned Lamont,SHARED_UNI,1
Jill Stein,Paul Samuelson,SHARED_UNI,1
Jill Stein,Pete Buttigieg,SHARED_UNI,1
Jill Stein,Pierre Trudeau,SHARED_UNI,1
Jill Stein,Pete Hegseth,SHARED_UNI,1
Jill Stein,Phil Murphy,SHARED_UNI,1
Jill Stein,Rafael Mandelman,SHARED_UNI,1
Jill Stein,Rahul Gandhi,SHARED_UNI,1
Jill Stein,Robert F. Kennedy,SHARED_UNI,1
Jill Stein,Robert Solow,SHARED_UNI,1
Jill Stein,Ron DeSantis,SHARED_UNI,1
Jill Stein,Samuel Dexter,SHARED_UNI,1
Jill Stein,Shankar Dayal Sharma,SHARED_UNI,1
Jill Stein,Shimon Peres,SHARED_UNI,1
Jill Stein,Tharman Shanmugaratnam,SHARED_UNI,1
Jill Stein,Thomas J. Sargent,SHARED_UNI,1
Jill Stein,Theodore Roosevelt Jr.,SHARED_UNI,1
Jill Stein,Theodore Roosevelt,SHARED_UNI,1
Jill Stein,Trương Chí Hiền,SHARED_UNI,1
Jill Stein,Tim Kaine,SHARED_UNI,1
Jill Stein,Trương Quốc Thanh,SHARED_UNI,1
Jill Stein,William Lyon Mackenzie King,SHARED_UNI,1
Jill Stein,William Weld,SHARED_UNI,1
Jill Stein,Zbigniew Brzezinski,SHARED_UNI,1
Jill Stein,Álvaro Uribe,SHARED_UNI,1
Jill Stein,Ân Dũng,SHARED_UNI,1
John Adams,John F. Kennedy,SHARED_UNI,1
John Adams,John Hancock,SHARED_UNI,1
John Adams,John Roberts,SHARED_UNI,1
John Adams,John Quincy Adams,SHARED_UNI,1
John Adams,Juan Manuel Santos,SHARED_UNI,1
John Adams,Kyriakos Mitsotakis,SHARED_UNI,1
John Adams,Leonard Bernstein,SHARED_UNI,1
John Adams,Lý Hiển Long,SHARED_UNI,1
John Adams,Lý Thừa Vãn,SHARED_UNI,1
John Adams,Lại Thanh Đức,SHARED_UNI,1
John Adams,Michael Bloomberg,SHARED_UNI,1
John Adams,Merton Miller,SHARED_UNI,1
John Adams,Michael Spence,SHARED_UNI,1
John Adams,Michael Froman,SHARED_UNI,1
John Adams,Miguel de la Madrid,SHARED_UNI,1
John Adams,Mike Pompeo,SHARED_UNI,1
John Adams,Michelle Obama,SHARED_UNI,1
John Adams,Mitt Romney,SHARED_UNI,1
John Adams,Neil Gorsuch,SHARED_UNI,1
John Adams,Ned Lamont,SHARED_UNI,1
John Adams,Paul Samuelson,SHARED_UNI,1
John Adams,Pete Buttigieg,SHARED_UNI,1
John Adams,Pierre Trudeau,SHARED_UNI,1
John Adams,Pete Hegseth,SHARED_UNI,1
John Adams,Phil Murphy,SHARED_UNI,1
John Adams,Rafael Mandelman,SHARED_UNI,1
John Adams,Rahul Gandhi,SHARED_UNI,1
John Adams,Robert F. Kennedy,SHARED_UNI,1
John Adams,Robert Solow,SHARED_UNI,1
John Adams,Ron DeSantis,SHARED_UNI,1
John Adams,Samuel Dexter,SHARED_UNI,1
John Adams,Shankar Dayal Sharma,SHARED_UNI,1
John Adams,Shimon Peres,SHARED_UNI,1
John Adams,Tharman Shanmugaratnam,SHARED_UNI,1
John Adams,Thomas J. Sargent,SHARED_UNI,1
John Adams,Theodore Roosevelt Jr.,SHARED_UNI,1
John Adams,Theodore Roosevelt,SHARED_UNI,1
John Adams,Trương Chí Hiền,SHARED_UNI,1
John Adams,Tim Kaine,SHARED_UNI,1
John Adams,Trương Quốc Thanh,SHARED_UNI,1
John Adams,William Lyon Mackenzie King,SHARED_UNI,1
John Adams,William Weld,SHARED_UNI,1
John Adams,Zbigniew Brzezinski,SHARED_UNI,1
John Adams,Álvaro Uribe,SHARED_UNI,1
John Adams,Ân Dũng,SHARED_UNI,1
John F. Kennedy,John Hancock,SHARED_UNI,1
John F. Kennedy,John Roberts,SHARED_UNI,1
John F. Kennedy,John Quincy Adams,SHARED_UNI,1
John F. Kennedy,Juan Manuel Santos,SHARED_UNI,1
John F. Kennedy,Kyriakos Mitsotakis,SHARED_UNI,1
John F. Kennedy,Leonard Bernstein,SHARED_UNI,1
John F. Kennedy,Lý Hiển Long,SHARED_UNI,1
John F. Kennedy,Lý Thừa Vãn,SHARED_UNI,1
John F. Kennedy,Lại Thanh Đức,SHARED_UNI,1
John F. Kennedy,Michael Bloomberg,SHARED_UNI,1
John F. Kennedy,Merton Miller,SHARED_UNI,1
John F. Kennedy,Michael Spence,SHARED_UNI,1
John F. Kennedy,Michael Froman,SHARED_UNI,1
John F. Kennedy,Miguel de la Madrid,SHARED_UNI,1
John F. Kennedy,Mike Pompeo,SHARED_UNI,1
John F. Kennedy,Michelle Obama,SHARED_UNI,1
John F. Kennedy,Mitt Romney,SHARED_UNI,1
John F. Kennedy,Neil Gorsuch,SHARED_UNI,1
John F. Kennedy,Ned Lamont,SHARED_UNI,1
John F. Kennedy,Paul Samuelson,SHARED_UNI,1
John F. Kennedy,Pete Buttigieg,SHARED_UNI,1
John F. Kennedy,Pierre Trudeau,SHARED_UNI,1
John F. Kennedy,Pete Hegseth,SHARED_UNI,1
John F. Kennedy,Phil Murphy,SHARED_UNI,1
John F. Kennedy,Rafael Mandelman,SHARED_UNI,1
John F. Kennedy,Rahul Gandhi,SHARED_UNI,1
John F. Kennedy,Robert F. Kennedy,SHARED_UNI,1
John F. Kennedy,Robert Solow,SHARED_UNI,1
John F. Kennedy,Ron DeSantis,SHARED_UNI,1
John F. Kennedy,Samuel Dexter,SHARED_UNI,1
John F. Kennedy,Shankar Dayal Sharma,SHARED_UNI,1
John F. Kennedy,Shimon Peres,SHARED_UNI,1
John F. Kennedy,Tharman Shanmugaratnam,SHARED_UNI,1
John F. Kennedy,Thomas J. Sargent,SHARED_UNI,1
John F. Kennedy,Theodore Roosevelt Jr.,SHARED_UNI,1
John F. Kennedy,Theodore Roosevelt,SHARED_UNI,1
John F. Kennedy,Trương Chí Hiền,SHARED_UNI,1
John F. Kennedy,Tim Kaine,SHARED_UNI,1
John F. Kennedy,Trương Quốc Thanh,SHARED_UNI,1
John F. Kennedy,William Lyon Mackenzie King,SHARED_UNI,1
John F. Kennedy,William Weld,SHARED_UNI,1
John F. Kennedy,Zbigniew Brzezinski,SHARED_UNI,1
John F. Kennedy,Álvaro Uribe,SHARED_UNI,1
John F. Kennedy,Ân Dũng,SHARED_UNI,1
John Hancock,John Roberts,SHARED_UNI,1
John Hancock,John Quincy Adams,SHARED_UNI,1
John Hancock,Juan Manuel Santos,SHARED_UNI,1
John Hancock,Kyriakos Mitsotakis,SHARED_UNI,1
John Hancock,Leonard Bernstein,SHARED_UNI,1
John Hancock,Lý Hiển Long,SHARED_UNI,1
John Hancock,Lý Thừa Vãn,SHARED_UNI,1
John Hancock,Lại Thanh Đức,SHARED_UNI,1
John Hancock,Michael Bloomberg,SHARED_UNI,1
John Hancock,Merton Miller,SHARED_UNI,1
John Hancock,Michael Spence,SHARED_UNI,1
John Hancock,Michael Froman,SHARED_UNI,1
John Hancock,Miguel de la Madrid,SHARED_UNI,1
John Hancock,Mike Pompeo,SHARED_UNI,1
John Hancock,Michelle Obama,SHARED_UNI,1
John Hancock,Mitt Romney,SHARED_UNI,1
John Hancock,Neil Gorsuch,SHARED_UNI,1
John Hancock,Ned Lamont,SHARED_UNI,1
John Hancock,Paul Samuelson,SHARED_UNI,1
John Hancock,Pete Buttigieg,SHARED_UNI,1
John Hancock,Pierre Trudeau,SHARED_UNI,1
John Hancock,Pete Hegseth,SHARED_UNI,1
John Hancock,Phil Murphy,SHARED_UNI,1
John Hancock,Rafael Mandelman,SHARED_UNI,1
John Hancock,Rahul Gandhi,SHARED_UNI,1
John Hancock,Robert F. Kennedy,SHARED_UNI,1
John Hancock,Robert Solow,SHARED_UNI,1
John Hancock,Ron DeSantis,SHARED_UNI,1
John Hancock,Samuel Dexter,SHARED_UNI,1
John Hancock,Shankar Dayal Sharma,SHARED_UNI,1
John Hancock,Shimon Peres,SHARED_UNI,1
John Hancock,Tharman Shanmugaratnam,SHARED_UNI,1
John Hancock,Thomas J. Sargent,SHARED_UNI,1
John Hancock,Theodore Roosevelt Jr.,SHARED_UNI,1
John Hancock,Theodore Roosevelt,SHARED_UNI,1
John Hancock,Trương Chí Hiền,SHARED_UNI,1
John Hancock,Tim Kaine,SHARED_UNI,1
John Hancock,Trương Quốc Thanh,SHARED_UNI,1
John Hancock,William Lyon Mackenzie King,SHARED_UNI,1
John Hancock,William Weld,SHARED_UNI,1
John Hancock,Zbigniew Brzezinski,SHARED_UNI,1
John Hancock,Álvaro Uribe,SHARED_UNI,1
John Hancock,Ân Dũng,SHARED_UNI,1
John Quincy Adams,John Roberts,SHARED_UNI,1
John Roberts,Juan Manuel Santos,SHARED_UNI,1
John Roberts,Kyriakos Mitsotakis,SHARED_UNI,1
John Roberts,Leonard Bernstein,SHARED_UNI,1
John Roberts,Lý Hiển Long,SHARED_UNI,1
John Roberts,Lý Thừa Vãn,SHARED_UNI,1
John Roberts,Lại Thanh Đức,SHARED_UNI,1
John Roberts,Michael Bloomberg,SHARED_UNI,1
John Roberts,Merton Miller,SHARED_UNI,1
John Roberts,Michael Spence,SHARED_UNI,1
John Roberts,Michael Froman,SHARED_UNI,1
John Roberts,Miguel de la Madrid,SHARED_UNI,1
John Roberts,Mike Pompeo,SHARED_UNI,1
John Roberts,Michelle Obama,SHARED_UNI,1
John Roberts,Mitt Romney,SHARED_UNI,1
John Roberts,Neil Gorsuch,SHARED_UNI,1
John Roberts,Ned Lamont,SHARED_UNI,1
John Roberts,Paul Samuelson,SHARED_UNI,1
John Roberts,Pete Buttigieg,SHARED_UNI,1
John Roberts,Pierre Trudeau,SHARED_UNI,1
John Roberts,Pete Hegseth,SHARED_UNI,1
John Roberts,Phil Murphy,SHARED_UNI,1
John Roberts,Rafael Mandelman,SHARED_UNI,1
John Roberts,Rahul Gandhi,SHARED_UNI,1
John Roberts,Robert F. Kennedy,SHARED_UNI,1
John Roberts,Robert Solow,SHARED_UNI,1
John Roberts,Ron DeSantis,SHARED_UNI,1
John Roberts,Samuel Dexter,SHARED_UNI,1
John Roberts,Shankar Dayal Sharma,SHARED_UNI,1
John Roberts,Shimon Peres,SHARED_UNI,1
John Roberts,Tharman Shanmugaratnam,SHARED_UNI,1
John Roberts,Thomas J. Sargent,SHARED_UNI,1
John Roberts,Theodore Roosevelt Jr.,SHARED_UNI,1
John Roberts,Theodore Roosevelt,SHARED_UNI,1
John Roberts,Trương Chí Hiền,SHARED_UNI,1
John Roberts,Tim Kaine,SHARED_UNI,1
John Roberts,Trương Quốc Thanh,SHARED_UNI,1
John Roberts,William Lyon Mackenzie King,SHARED_UNI,1
John Roberts,William Weld,SHARED_UNI,1
John Roberts,Zbigniew Brzezinski,SHARED_UNI,1
John Roberts,Álvaro Uribe,SHARED_UNI,1
John Roberts,Ân Dũng,SHARED_UNI,1
John Quincy Adams,Juan Manuel Santos,SHARED_UNI,1
John Quincy Adams,Kyriakos Mitsotakis,SHARED_UNI,1
John Quincy Adams,Leonard Bernstein,SHARED_UNI,1
John Quincy Adams,Lý Hiển Long,SHARED_UNI,1
John Quincy Adams,Lý Thừa Vãn,SHARED_UNI,1
John Quincy Adams,Lại Thanh Đức,SHARED_UNI,1
John Quincy Adams,Michael Bloomberg,SHARED_UNI,1
John Quincy Adams,Merton Miller,SHARED_UNI,1
John Quincy Adams,Michael Spence,SHARED_UNI,1
John Quincy Adams,Michael Froman,SHARED_UNI,1
John Quincy Adams,Miguel de la Madrid,SHARED_UNI,1
John Quincy Adams,Mike Pompeo,SHARED_UNI,1
John Quincy Adams,Michelle Obama,SHARED_UNI,1
John Quincy Adams,Mitt Romney,SHARED_UNI,1
John Quincy Adams,Neil Gorsuch,SHARED_UNI,1
John Quincy Adams,Ned Lamont,SHARED_UNI,1
John Quincy Adams,Paul Samuelson,SHARED_UNI,1
John Quincy Adams,Pete Buttigieg,SHARED_UNI,1
John Quincy Adams,Pierre Trudeau,SHARED_UNI,1
John Quincy Adams,Pete Hegseth,SHARED_UNI,1
John Quincy Adams,Phil Murphy,SHARED_UNI,1
John Quincy Adams,Rafael Mandelman,SHARED_UNI,1
John Quincy Adams,Rahul Gandhi,SHARED_UNI,1
John Quincy Adams,Robert F. Kennedy,SHARED_UNI,1
John Quincy Adams,Robert Solow,SHARED_UNI,1
John Quincy Adams,Ron DeSantis,SHARED_UNI,1
John Quincy Adams,Samuel Dexter,SHARED_UNI,1
John Quincy Adams,Shankar Dayal Sharma,SHARED_UNI,1
John Quincy Adams,Shimon Peres,SHARED_UNI,1
John Quincy Adams,Tharman Shanmugaratnam,SHARED_UNI,1
John Quincy Adams,Thomas J. Sargent,SHARED_UNI,1
John Quincy Adams,Theodore Roosevelt Jr.,SHARED_UNI,1
John Quincy Adams,Theodore Roosevelt,SHARED_UNI,1
John Quincy Adams,Trương Chí Hiền,SHARED_UNI,1
John Quincy Adams,Tim Kaine,SHARED_UNI,1
John Quincy Adams,Trương Quốc Thanh,SHARED_UNI,1
John Quincy Adams,William Lyon Mackenzie King,SHARED_UNI,1
John Quincy Adams,William Weld,SHARED_UNI,1
John Quincy Adams,Zbigniew Brzezinski,SHARED_UNI,1
John Quincy Adams,Álvaro Uribe,SHARED_UNI,1
John Quincy Adams,Ân Dũng,SHARED_UNI,1
Juan Manuel Santos,Kyriakos Mitsotakis,SHARED_UNI,1
Juan Manuel Santos,Leonard Bernstein,SHARED_UNI,1
Juan Manuel Santos,Lý Hiển Long,SHARED_UNI,1
Juan Manuel Santos,Lý Thừa Vãn,SHARED_UNI,1
Juan Manuel Santos,Lại Thanh Đức,SHARED_UNI,1
Juan Manuel Santos,Michael Bloomberg,SHARED_UNI,1
Juan Manuel Santos,Merton Miller,SHARED_UNI,1
Juan Manuel Santos,Michael Spence,SHARED_UNI,1
Juan Manuel Santos,Michael Froman,SHARED_UNI,1
Juan Manuel Santos,Miguel de la Madrid,SHARED_UNI,1
Juan Manuel Santos,Mike Pompeo,SHARED_UNI,1
Juan Manuel Santos,Michelle Obama,SHARED_UNI,1
Juan Manuel Santos,Mitt Romney,SHARED_UNI,1
Juan Manuel Santos,Neil Gorsuch,SHARED_UNI,1
Juan Manuel Santos,Ned Lamont,SHARED_UNI,1
Juan Manuel Santos,Paul Samuelson,SHARED_UNI,1
Juan Manuel Santos,Pete Buttigieg,SHARED_UNI,1
Juan Manuel Santos,Pierre Trudeau,SHARED_UNI,1
Juan Manuel Santos,Pete Hegseth,SHARED_UNI,1
Juan Manuel Santos,Phil Murphy,SHARED_UNI,1
Juan Manuel Santos,Rafael Mandelman,SHARED_UNI,1
Juan Manuel Santos,Rahul Gandhi,SHARED_UNI,1
Juan Manuel Santos,Robert F. Kennedy,SHARED_UNI,1
Juan Manuel Santos,Robert Solow,SHARED_UNI,1
Juan Manuel Santos,Ron DeSantis,SHARED_UNI,1
Juan Manuel Santos,Samuel Dexter,SHARED_UNI,1
Juan Manuel Santos,Shankar Dayal Sharma,SHARED_UNI,1
Juan Manuel Santos,Shimon Peres,SHARED_UNI,1
Juan Manuel Santos,Tharman Shanmugaratnam,SHARED_UNI,1
Juan Manuel Santos,Thomas J. Sargent,SHARED_UNI,1
Juan Manuel Santos,Theodore Roosevelt Jr.,SHARED_UNI,1
Juan Manuel Santos,Theodore Roosevelt,SHARED_UNI,1
Juan Manuel Santos,Trương Chí Hiền,SHARED_UNI,1
Juan Manuel Santos,Tim Kaine,SHARED_UNI,1
Juan Manuel Santos,Trương Quốc Thanh,SHARED_UNI,1
Juan Manuel Santos,William Lyon Mackenzie King,SHARED_UNI,1
Juan Manuel Santos,William Weld,SHARED_UNI,1
Juan Manuel Santos,Zbigniew Brzezinski,SHARED_UNI,1
Juan Manuel Santos,Álvaro Uribe,SHARED_UNI,1
Juan Manuel Santos,Ân Dũng,SHARED_UNI,1
Kyriakos Mitsotakis,Leonard Bernstein,SHARED_UNI,1
Kyriakos Mitsotakis,Lý Hiển Long,SHARED_UNI,1
Kyriakos Mitsotakis,Lý Thừa Vãn,SHARED_UNI,1
Kyriakos Mitsotakis,Lại Thanh Đức,SHARED_UNI,1
Kyriakos Mitsotakis,Michael Bloomberg,SHARED_UNI,1
Kyriakos Mitsotakis,Merton Miller,SHARED_UNI,1
Kyriakos Mitsotakis,Michael Spence,SHARED_UNI,1
Kyriakos Mitsotakis,Michael Froman,SHARED_UNI,1
Kyriakos Mitsotakis,Miguel de la Madrid,SHARED_UNI,1
Kyriakos Mitsotakis,Mike Pompeo,SHARED_UNI,1
Kyriakos Mitsotakis,Michelle Obama,SHARED_UNI,1
Kyriakos Mitsotakis,Mitt Romney,SHARED_UNI,1
Kyriakos Mitsotakis,Neil Gorsuch,SHARED_UNI,1
Kyriakos Mitsotakis,Ned Lamont,SHARED_UNI,1
Kyriakos Mitsotakis,Paul Samuelson,SHARED_UNI,1
Kyriakos Mitsotakis,Pete Buttigieg,SHARED_UNI,1
Kyriakos Mitsotakis,Pierre Trudeau,SHARED_UNI,1
Kyriakos Mitsotakis,Pete Hegseth,SHARED_UNI,1
Kyriakos Mitsotakis,Phil Murphy,SHARED_UNI,1
Kyriakos Mitsotakis,Rafael Mandelman,SHARED_UNI,1
Kyriakos Mitsotakis,Rahul Gandhi,SHARED_UNI,1
Kyriakos Mitsotakis,Robert F. Kennedy,SHARED_UNI,1
Kyriakos Mitsotakis,Robert Solow,SHARED_UNI,1
Kyriakos Mitsotakis,Ron DeSantis,SHARED_UNI,1
Kyriakos Mitsotakis,Samuel Dexter,SHARED_UNI,1
Kyriakos Mitsotakis,Shankar Dayal Sharma,SHARED_UNI,1
Kyriakos Mitsotakis,Shimon Peres,SHARED_UNI,1
Kyriakos Mitsotakis,Tharman Shanmugaratnam,SHARED_UNI,1
Kyriakos Mitsotakis,Thomas J. Sargent,SHARED_UNI,1
Kyriakos Mitsotakis,Theodore Roosevelt Jr.,SHARED_UNI,1
Kyriakos Mitsotakis,Theodore Roosevelt,SHARED_UNI,1
Kyriakos Mitsotakis,Trương Chí Hiền,SHARED_UNI,1
Kyriakos Mitsotakis,Tim Kaine,SHARED_UNI,1
Kyriakos Mitsotakis,Trương Quốc Thanh,SHARED_UNI,1
Kyriakos Mitsotakis,William Lyon Mackenzie King,SHARED_UNI,1
Kyriakos Mitsotakis,William Weld,SHARED_UNI,1
Kyriakos Mitsotakis,Zbigniew Brzezinski,SHARED_UNI,1
Kyriakos Mitsotakis,Álvaro Uribe,SHARED_UNI,1
Kyriakos Mitsotakis,Ân Dũng,SHARED_UNI,1
Leonard Bernstein,Lý Hiển Long,SHARED_UNI,1
Leonard Bernstein,Lý Thừa Vãn,SHARED_UNI,1
Leonard Bernstein,Lại Thanh Đức,SHARED_UNI,1
Leonard Bernstein,Michael Bloomberg,SHARED_UNI,1
Leonard Bernstein,Merton Miller,SHARED_UNI,1
Leonard Bernstein,Michael Spence,SHARED_UNI,1
Leonard Bernstein,Michael Froman,SHARED_UNI,1
Leonard Bernstein,Miguel de la Madrid,SHARED_UNI,1
Leonard Bernstein,Mike Pompeo,SHARED_UNI,1
Leonard Bernstein,Michelle Obama,SHARED_UNI,1
Leonard Bernstein,Mitt Romney,SHARED_UNI,1
Leonard Bernstein,Neil Gorsuch,SHARED_UNI,1
Leonard Bernstein,Ned Lamont,SHARED_UNI,1
Leonard Bernstein,Paul Samuelson,SHARED_UNI,1
Leonard Bernstein,Pete Buttigieg,SHARED_UNI,1
Leonard Bernstein,Pierre Trudeau,SHARED_UNI,1
Leonard Bernstein,Pete Hegseth,SHARED_UNI,1
Leonard Bernstein,Phil Murphy,SHARED_UNI,1
Leonard Bernstein,Rafael Mandelman,SHARED_UNI,1
Leonard Bernstein,Rahul Gandhi,SHARED_UNI,1
Leonard Bernstein,Robert F. Kennedy,SHARED_UNI,1
Leonard Bernstein,Robert Solow,SHARED_UNI,1
Leonard Bernstein,Ron DeSantis,SHARED_UNI,1
Leonard Bernstein,Samuel Dexter,SHARED_UNI,1
Leonard Bernstein,Shankar Dayal Sharma,SHARED_UNI,1
Leonard Bernstein,Shimon Peres,SHARED_UNI,1
Leonard Bernstein,Tharman Shanmugaratnam,SHARED_UNI,1
Leonard Bernstein,Thomas J. Sargent,SHARED_UNI,1
Leonard Bernstein,Theodore Roosevelt Jr.,SHARED_UNI,1
Leonard Bernstein,Theodore Roosevelt,SHARED_UNI,1
Leonard Bernstein,Trương Chí Hiền,SHARED_UNI,1
Leonard Bernstein,Tim Kaine,SHARED_UNI,1
Leonard Bernstein,Trương Quốc Thanh,SHARED_UNI,1
Leonard Bernstein,William Lyon Mackenzie King,SHARED_UNI,1
Leonard Bernstein,William Weld,SHARED_UNI,1
Leonard Bernstein,Zbigniew Brzezinski,SHARED_UNI,1
Leonard Bernstein,Álvaro Uribe,SHARED_UNI,1
Leonard Bernstein,Ân Dũng,SHARED_UNI,1
Lý Hiển Long,Lý Thừa Vãn,SHARED_UNI,1
Lý Hiển Long,Lại Thanh Đức,SHARED_UNI,1
Lý Hiển Long,Michael Bloomberg,SHARED_UNI,1
Lý Hiển Long,Merton Miller,SHARED_UNI,1
Lý Hiển Long,Michael Spence,SHARED_UNI,1
Lý Hiển Long,Michael Froman,SHARED_UNI,1
Lý Hiển Long,Miguel de la Madrid,SHARED_UNI,1
Lý Hiển Long,Mike Pompeo,SHARED_UNI,1
Lý Hiển Long,Michelle Obama,SHARED_UNI,1
Lý Hiển Long,Mitt Romney,SHARED_UNI,1
Lý Hiển Long,Neil Gorsuch,SHARED_UNI,1
Lý Hiển Long,Ned Lamont,SHARED_UNI,1
Lý Hiển Long,Paul Samuelson,SHARED_UNI,1
Lý Hiển Long,Pete Buttigieg,SHARED_UNI,1
Lý Hiển Long,Pierre Trudeau,SHARED_UNI,1
Lý Hiển Long,Pete Hegseth,SHARED_UNI,1
Lý Hiển Long,Phil Murphy,SHARED_UNI,1
Lý Hiển Long,Rafael Mandelman,SHARED_UNI,1
Lý Hiển Long,Rahul Gandhi,SHARED_UNI,1
Lý Hiển Long,Robert F. Kennedy,SHARED_UNI,1
Lý Hiển Long,Robert Solow,SHARED_UNI,1
Lý Hiển Long,Ron DeSantis,SHARED_UNI,1
Lý Hiển Long,Samuel Dexter,SHARED_UNI,1
Lý Hiển Long,Shankar Dayal Sharma,SHARED_UNI,1
Lý Hiển Long,Shimon Peres,SHARED_UNI,1
Lý Hiển Long,Tharman Shanmugaratnam,SHARED_UNI,1
Lý Hiển Long,Thomas J. Sargent,SHARED_UNI,1
Lý Hiển Long,Theodore Roosevelt Jr.,SHARED_UNI,1
Lý Hiển Long,Theodore Roosevelt,SHARED_UNI,1
Lý Hiển Long,Trương Chí Hiền,SHARED_UNI,1
Lý Hiển Long,Tim Kaine,SHARED_UNI,1
Lý Hiển Long,Trương Quốc Thanh,SHARED_UNI,1
Lý Hiển Long,William Lyon Mackenzie King,SHARED_UNI,1
Lý Hiển Long,William Weld,SHARED_UNI,1
Lý Hiển Long,Zbigniew Brzezinski,SHARED_UNI,1
Lý Hiển Long,Álvaro Uribe,SHARED_UNI,1
Lý Hiển Long,Ân Dũng,SHARED_UNI,1
Lý Thừa Vãn,Lại Thanh Đức,SHARED_UNI,1
Lý Thừa Vãn,Michael Bloomberg,SHARED_UNI,1
Lý Thừa Vãn,Merton Miller,SHARED_UNI,1
Lý Thừa Vãn,Miguel de la Madrid,SHARED_UNI,1
Lý Thừa Vãn,Mike Pompeo,SHARED_UNI,1
Lý Thừa Vãn,Mitt Romney,SHARED_UNI,1
Lý Thừa Vãn,Neil Gorsuch,SHARED_UNI,1
Lý Thừa Vãn,Ned Lamont,SHARED_UNI,1
Lý Thừa Vãn,Paul Samuelson,SHARED_UNI,1
Lý Thừa Vãn,Pete Buttigieg,SHARED_UNI,1
Lý Thừa Vãn,Pierre Trudeau,SHARED_UNI,1
Lý Thừa Vãn,Phil Murphy,SHARED_UNI,1
Lý Thừa Vãn,Rafael Mandelman,SHARED_UNI,1
Lý Thừa Vãn,Rahul Gandhi,SHARED_UNI,1
Lý Thừa Vãn,Robert F. Kennedy,SHARED_UNI,1
Lý Thừa Vãn,Robert Solow,SHARED_UNI,1
