src_person,dst_person,relation
Joko Widodo,Recep Tayyip Erdoğan,MENTIONS_PERSON
Jon Ossoff,Kamala Harris,MENTIONS_PERSON
Jonathan Dayton,Frederick Muhlenberg,MENTIONS_PERSON
Jonathan Dayton,James K. Polk,MENTIONS_PERSON
Jonathan Dayton,John Nance Garner,MENTIONS_PERSON
Jonathan Dayton,Newt Gingrich,MENTIONS_PERSON
Jonathan Dayton,Nancy Pelosi,MENTIONS_PERSON
Jonathan Dayton,John Boehner,MENTIONS_PERSON
Jonathan Dayton,Paul Ryan,MENTIONS_PERSON
Jonathan Dayton,Kevin McCarthy,MENTIONS_PERSON
Jonathan Dayton,Mike Johnson,MENTIONS_PERSON
Joseph Boakai,George Weah,MENTIONS_PERSON
Joseph Boakai,Ellen Johnson Sirleaf,MENTIONS_PERSON
Joseph Estrada,Emilio Aguinaldo,MENTIONS_PERSON
Joseph Estrada,Manuel L. Quezon,MENTIONS_PERSON
Joseph Estrada,Sergio Osmeña,MENTIONS_PERSON
Joseph Estrada,Manuel Roxas,MENTIONS_PERSON
Joseph Estrada,José P. Laurel,MENTIONS_PERSON
Joseph Estrada,Elpidio Quirino,MENTIONS_PERSON
Joseph Estrada,Ramon Magsaysay,MENTIONS_PERSON
Joseph Estrada,Carlos Polistico García,MENTIONS_PERSON
Joseph Estrada,Diosdado Macapagal,MENTIONS_PERSON
Joseph Estrada,Ferdinand Marcos,MENTIONS_PERSON
Joseph Estrada,Corazon Aquino,MENTIONS_PERSON
Joseph Estrada,Fidel Ramos,MENTIONS_PERSON
Joseph Estrada,Gloria Macapagal Arroyo,MENTIONS_PERSON
Joseph Estrada,Benigno Aquino III,MENTIONS_PERSON
Joseph Estrada,Rodrigo Duterte,MENTIONS_PERSON
Joseph Kabila,Thabo Mbeki,MENTIONS_PERSON
Joseph Kabila,George W. Bush,MENTIONS_PERSON
Joseph McCarthy,Harry S. Truman,MENTIONS_PERSON
Joseph Schumpeter,Đại học Harvard,MENTIONS_PERSON
Joseph Schumpeter,Kenneth Arrow,MENTIONS_PERSON
Joseph Schumpeter,Ronald Coase,MENTIONS_PERSON
Joseph Schumpeter,Robert Solow,MENTIONS_PERSON
Joseph Schumpeter,Finn E. Kydland,MENTIONS_PERSON
Joseph Schumpeter,Franklin D. Roosevelt,MENTIONS_PERSON
John Volpe,Richard Nixon,MENTIONS_PERSON
John Volpe,Gerald Ford,MENTIONS_PERSON
John Volpe,Jimmy Carter,MENTIONS_PERSON
John Volpe,Dwight D. Eisenhower,MENTIONS_PERSON
John Volpe,John F. Kennedy,MENTIONS_PERSON
John Volpe,John Hancock,MENTIONS_PERSON
John Volpe,Elbridge Gerry,MENTIONS_PERSON
John Volpe,Calvin Coolidge,MENTIONS_PERSON
John Volpe,William Weld,MENTIONS_PERSON
John Volpe,Mitt Romney,MENTIONS_PERSON
John Volpe,Deval Patrick,MENTIONS_PERSON
John Volpe,Charlie Baker,MENTIONS_PERSON
José Echegaray,Theodor Mommsen,MENTIONS_PERSON
José Echegaray,Henri Bergson,MENTIONS_PERSON
José Echegaray,Thomas Mann,MENTIONS_PERSON
José Echegaray,Luigi Pirandello,MENTIONS_PERSON
José Echegaray,Roger Martin du Gard,MENTIONS_PERSON
José Echegaray,T. S. Eliot,MENTIONS_PERSON
José Echegaray,William Faulkner,MENTIONS_PERSON
José Echegaray,Winston Churchill,MENTIONS_PERSON
José Echegaray,Ivo Andrić,MENTIONS_PERSON
José Echegaray,Miguel Ángel Asturias,MENTIONS_PERSON
José Echegaray,Heinrich Böll,MENTIONS_PERSON
José Echegaray,Odysseas Elytis,MENTIONS_PERSON
José Echegaray,Elias Canetti,MENTIONS_PERSON
José Echegaray,Gabriel García Márquez,MENTIONS_PERSON
José Echegaray,William Golding,MENTIONS_PERSON
José Echegaray,Camilo José Cela,MENTIONS_PERSON
José Echegaray,Cao Hành Kiện,MENTIONS_PERSON
José Echegaray,Kazuo Ishiguro,MENTIONS_PERSON
Joshua Angrist,Viện Công nghệ Massachusetts,MENTIONS_PERSON
Joshua Angrist,David Card,MENTIONS_PERSON
Joshua Angrist,Paul Samuelson,MENTIONS_PERSON
Joshua Angrist,Simon Kuznets,MENTIONS_PERSON
Joshua Angrist,John Hicks,MENTIONS_PERSON
Joshua Angrist,Kenneth Arrow,MENTIONS_PERSON
Joshua Angrist,Friedrich Hayek,MENTIONS_PERSON
Joshua Angrist,Milton Friedman,MENTIONS_PERSON
Joshua Angrist,Bertil Ohlin,MENTIONS_PERSON
Joshua Angrist,James Meade,MENTIONS_PERSON
Joshua Angrist,Theodore Schultz,MENTIONS_PERSON
Joshua Angrist,Lawrence Klein,MENTIONS_PERSON
Joshua Angrist,James Tobin,MENTIONS_PERSON
Joshua Angrist,George Stigler,MENTIONS_PERSON
Joshua Angrist,Gérard Debreu,MENTIONS_PERSON
Joshua Angrist,Richard Stone,MENTIONS_PERSON
Joshua Angrist,Franco Modigliani,MENTIONS_PERSON
Joshua Angrist,James M. Buchanan,MENTIONS_PERSON
Joshua Angrist,Robert Solow,MENTIONS_PERSON
Joshua Angrist,Maurice Allais,MENTIONS_PERSON
Joshua Angrist,Trygve Haavelmo,MENTIONS_PERSON
Joshua Angrist,Harry Markowitz,MENTIONS_PERSON
Joshua Angrist,Merton Miller,MENTIONS_PERSON
Joshua Angrist,Ronald Coase,MENTIONS_PERSON
Joshua Angrist,Gary Becker,MENTIONS_PERSON
Joshua Angrist,Robert Fogel,MENTIONS_PERSON
Joshua Angrist,Douglass North,MENTIONS_PERSON
Joshua Angrist,"Robert Lucas, Jr.",MENTIONS_PERSON
Joshua Angrist,James Mirrlees,MENTIONS_PERSON
Joshua Angrist,William Vickrey,MENTIONS_PERSON
Joshua Angrist,Myron Scholes,MENTIONS_PERSON
Joshua Angrist,Amartya Sen,MENTIONS_PERSON
Joshua Angrist,Robert Mundell,MENTIONS_PERSON
Joshua Angrist,James Heckman,MENTIONS_PERSON
Joshua Angrist,George Akerlof,MENTIONS_PERSON
Joshua Angrist,Michael Spence,MENTIONS_PERSON
Joshua Angrist,Joseph Stiglitz,MENTIONS_PERSON
Joshua Angrist,Robert F. Engle,MENTIONS_PERSON
Joshua Angrist,Clive Granger,MENTIONS_PERSON
Joshua Angrist,Finn E. Kydland,MENTIONS_PERSON
Joshua Angrist,Peter A. Diamond,MENTIONS_PERSON
Joshua Angrist,Christopher A. Pissarides,MENTIONS_PERSON
Joshua Angrist,Thomas J. Sargent,MENTIONS_PERSON
Joshua Angrist,Christopher A. Sims,MENTIONS_PERSON
Joshua Angrist,Jean Tirole,MENTIONS_PERSON
Joshua Angrist,Bengt Holmström,MENTIONS_PERSON
Joshua Angrist,Richard Thaler,MENTIONS_PERSON
Joshua Angrist,Esther Duflo,MENTIONS_PERSON
Josef Mengele,Wilhelm Frick,MENTIONS_PERSON
Josef Mengele,Joseph Goebbels,MENTIONS_PERSON
Josef Mengele,Rudolf Hess,MENTIONS_PERSON
Josef Mengele,Heinrich Himmler,MENTIONS_PERSON
Josef Mengele,Ernst Kaltenbrunner,MENTIONS_PERSON
Josef Mengele,Alfred Rosenberg,MENTIONS_PERSON
Josef Mengele,Albert Speer,MENTIONS_PERSON
Josh Shapiro,Tom Wolf,MENTIONS_PERSON
Josh Shapiro,Kamala Harris,MENTIONS_PERSON
Josh Shapiro,Tim Walz,MENTIONS_PERSON
Josh Shapiro,Mike Johnson,MENTIONS_PERSON
Josh Shapiro,John Carney,MENTIONS_PERSON
Josh Shapiro,Phil Murphy,MENTIONS_PERSON
Josh Shapiro,Ed Rendell,MENTIONS_PERSON
John Stuart Mill,William Wordsworth,MENTIONS_PERSON
John Stuart Mill,Milton Friedman,MENTIONS_PERSON
John Stuart Mill,Đại học Oxford,MENTIONS_PERSON
John Stuart Mill,Đại học Cambridge,MENTIONS_PERSON
John Stuart Mill,Thomas Jefferson,MENTIONS_PERSON
John Stuart Mill,Giuseppe Mazzini,MENTIONS_PERSON
John Stuart Mill,Wilfrid Laurier,MENTIONS_PERSON
John Stuart Mill,Franklin D. Roosevelt,MENTIONS_PERSON
John Stuart Mill,Václav Havel,MENTIONS_PERSON
John Stuart Mill,Friedrich Hayek,MENTIONS_PERSON
John Stuart Mill,Kenneth Arrow,MENTIONS_PERSON
John Stuart Mill,Paul Samuelson,MENTIONS_PERSON
John Stuart Mill,Simon Kuznets,MENTIONS_PERSON
John Stuart Mill,Joseph Schumpeter,MENTIONS_PERSON
John Stuart Mill,Amartya Sen,MENTIONS_PERSON
John Stuart Mill,Robert Solow,MENTIONS_PERSON
John Stuart Mill,Joseph Stiglitz,MENTIONS_PERSON
José Manuel Barroso,Romano Prodi,MENTIONS_PERSON
José Manuel Barroso,Jean-Claude Juncker,MENTIONS_PERSON
José Manuel Barroso,António Guterres,MENTIONS_PERSON
José Manuel Barroso,Ursula von der Leyen,MENTIONS_PERSON
Joseph Goebbels,Lutz Graf Schwerin von Krosigk,MENTIONS_PERSON
Joseph Goebbels,Heinrich Himmler,MENTIONS_PERSON
Joseph Goebbels,Ernst Kaltenbrunner,MENTIONS_PERSON
Joseph Goebbels,Thomas Mann,MENTIONS_PERSON
Joseph Goebbels,Helen Keller,MENTIONS_PERSON
Joseph Goebbels,Winston Churchill,MENTIONS_PERSON
Joseph Goebbels,Antony Beevor,MENTIONS_PERSON
Joseph Goebbels,Otto von Bismarck,MENTIONS_PERSON
Joseph Goebbels,Konrad Adenauer,MENTIONS_PERSON
Joseph Goebbels,Ludwig Erhard,MENTIONS_PERSON
Joseph Goebbels,Helmut Schmidt,MENTIONS_PERSON
Joseph Goebbels,Helmut Kohl,MENTIONS_PERSON
Joseph Goebbels,Angela Merkel,MENTIONS_PERSON
Joseph Goebbels,Olaf Scholz,MENTIONS_PERSON
Joseph Goebbels,Wilhelm Frick,MENTIONS_PERSON
Joseph Goebbels,Rudolf Hess,MENTIONS_PERSON
Joseph Goebbels,Josef Mengele,MENTIONS_PERSON
Joseph Goebbels,Alfred Rosenberg,MENTIONS_PERSON
Joseph Goebbels,Albert Speer,MENTIONS_PERSON
Joseph Muscat,Robert Abela,MENTIONS_PERSON
Joseph Muscat,Theresa May,MENTIONS_PERSON
Joseph Stiglitz,Robert Solow,MENTIONS_PERSON
Joseph Stiglitz,James Mirrlees,MENTIONS_PERSON
Joseph Stiglitz,Amartya Sen,MENTIONS_PERSON
Joseph Stiglitz,Janet Yellen,MENTIONS_PERSON
Joseph Stiglitz,Paul Samuelson,MENTIONS_PERSON
Joseph Stiglitz,Milton Friedman,MENTIONS_PERSON
Joseph Stiglitz,James Tobin,MENTIONS_PERSON
Joseph Stiglitz,Kenneth Arrow,MENTIONS_PERSON
Joseph Stiglitz,Lawrence Klein,MENTIONS_PERSON
Joseph Stiglitz,Gary Becker,MENTIONS_PERSON
Joseph Stiglitz,Michael Spence,MENTIONS_PERSON
Joseph Stiglitz,James Heckman,MENTIONS_PERSON
Joseph Stiglitz,Lawrence Summers,MENTIONS_PERSON
Joseph Stiglitz,David Card,MENTIONS_PERSON
Joseph Stiglitz,Daron Acemoğlu,MENTIONS_PERSON
Joseph Stiglitz,Esther Duflo,MENTIONS_PERSON
Joseph Stiglitz,Simon Kuznets,MENTIONS_PERSON
Joseph Stiglitz,John Hicks,MENTIONS_PERSON
Joseph Stiglitz,Friedrich Hayek,MENTIONS_PERSON
Joseph Stiglitz,Bertil Ohlin,MENTIONS_PERSON
Joseph Stiglitz,James Meade,MENTIONS_PERSON
Joseph Stiglitz,Theodore Schultz,MENTIONS_PERSON
Joseph Stiglitz,George Stigler,MENTIONS_PERSON
Joseph Stiglitz,Gérard Debreu,MENTIONS_PERSON
Joseph Stiglitz,Richard Stone,MENTIONS_PERSON
Joseph Stiglitz,Franco Modigliani,MENTIONS_PERSON
Joseph Stiglitz,James M. Buchanan,MENTIONS_PERSON
Joseph Stiglitz,Maurice Allais,MENTIONS_PERSON
Joseph Stiglitz,Trygve Haavelmo,MENTIONS_PERSON
Joseph Stiglitz,Harry Markowitz,MENTIONS_PERSON
Joseph Stiglitz,Merton Miller,MENTIONS_PERSON
Joseph Stiglitz,Ronald Coase,MENTIONS_PERSON
Joseph Stiglitz,Robert Fogel,MENTIONS_PERSON
Joseph Stiglitz,Douglass North,MENTIONS_PERSON
Joseph Stiglitz,"Robert Lucas, Jr.",MENTIONS_PERSON
Joseph Stiglitz,William Vickrey,MENTIONS_PERSON
Joseph Stiglitz,Myron Scholes,MENTIONS_PERSON
Joseph Stiglitz,Robert Mundell,MENTIONS_PERSON
Joseph Stiglitz,George Akerlof,MENTIONS_PERSON
Joseph Stiglitz,Robert F. Engle,MENTIONS_PERSON
Joseph Stiglitz,Clive Granger,MENTIONS_PERSON
Joseph Stiglitz,Finn E. Kydland,MENTIONS_PERSON
Joseph Stiglitz,Peter A. Diamond,MENTIONS_PERSON
Joseph Stiglitz,Christopher A. Pissarides,MENTIONS_PERSON
Joseph Stiglitz,Thomas J. Sargent,MENTIONS_PERSON
Joseph Stiglitz,Christopher A. Sims,MENTIONS_PERSON
Joseph Stiglitz,Jean Tirole,MENTIONS_PERSON
Joseph Stiglitz,Bengt Holmström,MENTIONS_PERSON
Joseph Stiglitz,Richard Thaler,MENTIONS_PERSON
Joseph Stiglitz,Joshua Angrist,MENTIONS_PERSON
José P. Laurel,Manuel L. Quezon,MENTIONS_PERSON
José P. Laurel,Sergio Osmeña,MENTIONS_PERSON
José P. Laurel,Diosdado Macapagal,MENTIONS_PERSON
José P. Laurel,Đại học Yale,MENTIONS_PERSON
José P. Laurel,Emilio Aguinaldo,MENTIONS_PERSON
José P. Laurel,Manuel Roxas,MENTIONS_PERSON
José P. Laurel,Elpidio Quirino,MENTIONS_PERSON
José P. Laurel,Ramon Magsaysay,MENTIONS_PERSON
José P. Laurel,Carlos Polistico García,MENTIONS_PERSON
José P. Laurel,Ferdinand Marcos,MENTIONS_PERSON
José P. Laurel,Corazon Aquino,MENTIONS_PERSON
José P. Laurel,Fidel Ramos,MENTIONS_PERSON
José P. Laurel,Joseph Estrada,MENTIONS_PERSON
José P. Laurel,Gloria Macapagal Arroyo,MENTIONS_PERSON
José P. Laurel,Benigno Aquino III,MENTIONS_PERSON
José P. Laurel,Rodrigo Duterte,MENTIONS_PERSON
José Jerí,Alan García,MENTIONS_PERSON
José Jerí,Alberto Fujimori,MENTIONS_PERSON
José Jerí,Ollanta Humala,MENTIONS_PERSON
José Jerí,Anthony Albanese,MENTIONS_PERSON
José Jerí,Tập Cận Bình,MENTIONS_PERSON
José Jerí,Lại Thanh Đức,MENTIONS_PERSON
José Jerí,Lý Gia Siêu,MENTIONS_PERSON
José Jerí,Prabowo Subianto,MENTIONS_PERSON
José Jerí,Takaichi Sanae,MENTIONS_PERSON
José Jerí,Lee Jae-myung,MENTIONS_PERSON
José Jerí,Claudia Sheinbaum,MENTIONS_PERSON
José Jerí,Christopher Luxon,MENTIONS_PERSON
José Jerí,James Marape,MENTIONS_PERSON
José Jerí,Bongbong Marcos,MENTIONS_PERSON
José Jerí,Hoàng Tuần Tài,MENTIONS_PERSON
José Jerí,Anutin Charnvirakul,MENTIONS_PERSON
José Jerí,Donald Trump,MENTIONS_PERSON
José Jerí,Lương Cường,MENTIONS_PERSON
José Jerí,Abdoulkader Kamil Mohamed,MENTIONS_PERSON
José Jerí,Mostafa Madbouly,MENTIONS_PERSON
José Jerí,Abiy Ahmed,MENTIONS_PERSON
José Jerí,Cyril Ramaphosa,MENTIONS_PERSON
José Jerí,Faure Gnassingbé,MENTIONS_PERSON
José Jerí,Muhammad Yunus,MENTIONS_PERSON
José Jerí,Lý Cường,MENTIONS_PERSON
José Jerí,Narendra Modi,MENTIONS_PERSON
José Jerí,Masoud Pezeshkian,MENTIONS_PERSON
José Jerí,Mohammed Shia' Al Sudani,MENTIONS_PERSON
José Jerí,Benjamin Netanyahu,MENTIONS_PERSON
José Jerí,Min Aung Hlaing,MENTIONS_PERSON
José Jerí,Shehbaz Sharif,MENTIONS_PERSON
José Jerí,Mohammed bin Salman,MENTIONS_PERSON
José Jerí,Phạm Minh Chính,MENTIONS_PERSON
José Jerí,Christian Stocker,MENTIONS_PERSON
José Jerí,Petr Fiala,MENTIONS_PERSON
José Jerí,Mette Frederiksen,MENTIONS_PERSON
José Jerí,Friedrich Merz,MENTIONS_PERSON
José Jerí,Kyriakos Mitsotakis,MENTIONS_PERSON
José Jerí,Orbán Viktor,MENTIONS_PERSON
José Jerí,Micheál Martin,MENTIONS_PERSON
José Jerí,Evika Siliņa,MENTIONS_PERSON
José Jerí,Robert Abela,MENTIONS_PERSON
José Jerí,Donald Tusk,MENTIONS_PERSON
José Jerí,Robert Fico,MENTIONS_PERSON
José Jerí,Pedro Sánchez,MENTIONS_PERSON
José Jerí,Ulf Kristersson,MENTIONS_PERSON
José Jerí,Recep Tayyip Erdoğan,MENTIONS_PERSON
José Jerí,Keir Starmer,MENTIONS_PERSON
José Jerí,Giáo hoàng Lêô XIV,MENTIONS_PERSON
José Jerí,Javier Milei,MENTIONS_PERSON
José Jerí,Luis Arce,MENTIONS_PERSON
John McCain,George W. Bush,MENTIONS_PERSON
John McCain,Barack Obama,MENTIONS_PERSON
John McCain,Richard Nixon,MENTIONS_PERSON
John McCain,Ronald Reagan,MENTIONS_PERSON
John McCain,George H. W. Bush,MENTIONS_PERSON
John McCain,Bill Clinton,MENTIONS_PERSON
John McCain,John Kasich,MENTIONS_PERSON
John McCain,Donald Rumsfeld,MENTIONS_PERSON
John McCain,George McGovern,MENTIONS_PERSON
John McCain,John Roberts,MENTIONS_PERSON
John McCain,Ted Kennedy,MENTIONS_PERSON
John McCain,David Petraeus,MENTIONS_PERSON
John McCain,Mitt Romney,MENTIONS_PERSON
John McCain,Rudy Giuliani,MENTIONS_PERSON
John McCain,Sarah Palin,MENTIONS_PERSON
John McCain,Janet Reno,MENTIONS_PERSON
John McCain,Dwight D. Eisenhower,MENTIONS_PERSON
Juho Kusti Paasikivi,Urho Kekkonen,MENTIONS_PERSON
Juho Kusti Paasikivi,Pehr Evind Svinhufvud,MENTIONS_PERSON
Juho Kusti Paasikivi,Martti Ahtisaari,MENTIONS_PERSON
Juho Kusti Paasikivi,Tarja Halonen,MENTIONS_PERSON
Juho Kusti Paasikivi,Sauli Niinistö,MENTIONS_PERSON
Juho Kusti Paasikivi,Rafael Erich,MENTIONS_PERSON
Juho Kusti Paasikivi,Antti Tulenheimo,MENTIONS_PERSON
Juho Kusti Paasikivi,Johan Wilhelm Rangell,MENTIONS_PERSON
Juho Kusti Paasikivi,Edwin Linkomies,MENTIONS_PERSON
Juho Kusti Paasikivi,Teuvo Aura,MENTIONS_PERSON
Juho Kusti Paasikivi,Keijo Liinamaa,MENTIONS_PERSON
Juho Kusti Paasikivi,Harri Holkeri,MENTIONS_PERSON
Juho Kusti Paasikivi,Paavo Lipponen,MENTIONS_PERSON
Juho Kusti Paasikivi,Anneli Jäätteenmäki,MENTIONS_PERSON
Juho Kusti Paasikivi,Matti Vanhanen,MENTIONS_PERSON
Juho Kusti Paasikivi,Mari Kiviniemi,MENTIONS_PERSON
Juho Kusti Paasikivi,Jyrki Katainen,MENTIONS_PERSON
Juho Kusti Paasikivi,Alexander Stubb,MENTIONS_PERSON
Juho Kusti Paasikivi,Juha Sipilä,MENTIONS_PERSON
Juho Kusti Paasikivi,Sanna Marin,MENTIONS_PERSON
Jyrki Katainen,Jean-Claude Juncker,MENTIONS_PERSON
Jyrki Katainen,José Manuel Barroso,MENTIONS_PERSON
Jyrki Katainen,Valdis Dombrovskis,MENTIONS_PERSON
Jyrki Katainen,Tarja Halonen,MENTIONS_PERSON
Jyrki Katainen,Sauli Niinistö,MENTIONS_PERSON
Jyrki Katainen,Mari Kiviniemi,MENTIONS_PERSON
Jyrki Katainen,Alexander Stubb,MENTIONS_PERSON
Jyrki Katainen,Matti Vanhanen,MENTIONS_PERSON
Jyrki Katainen,Rafael Erich,MENTIONS_PERSON
Jyrki Katainen,Antti Tulenheimo,MENTIONS_PERSON
Jyrki Katainen,Pehr Evind Svinhufvud,MENTIONS_PERSON
Jyrki Katainen,Johan Wilhelm Rangell,MENTIONS_PERSON
Jyrki Katainen,Edwin Linkomies,MENTIONS_PERSON
Jyrki Katainen,Juho Kusti Paasikivi,MENTIONS_PERSON
Jyrki Katainen,Urho Kekkonen,MENTIONS_PERSON
Jyrki Katainen,Teuvo Aura,MENTIONS_PERSON
Jyrki Katainen,Keijo Liinamaa,MENTIONS_PERSON
Jyrki Katainen,Harri Holkeri,MENTIONS_PERSON
Jyrki Katainen,Paavo Lipponen,MENTIONS_PERSON
Jyrki Katainen,Anneli Jäätteenmäki,MENTIONS_PERSON
Jyrki Katainen,Juha Sipilä,MENTIONS_PERSON
Jyrki Katainen,Sanna Marin,MENTIONS_PERSON
Juan Manuel Santos,Álvaro Uribe,MENTIONS_PERSON
Juan Manuel Santos,Iván Duque Márquez,MENTIONS_PERSON
Juan Manuel Santos,Đại học Harvard,MENTIONS_PERSON
Juan Manuel Santos,Angela Merkel,MENTIONS_PERSON
Juan Manuel Santos,Theodore Roosevelt,MENTIONS_PERSON
Juan Manuel Santos,Woodrow Wilson,MENTIONS_PERSON
Juan Manuel Santos,Charles G. Dawes,MENTIONS_PERSON
Juan Manuel Santos,George Marshall,MENTIONS_PERSON
Juan Manuel Santos,Philip Noel-Baker,MENTIONS_PERSON
Juan Manuel Santos,Dag Hammarskjöld,MENTIONS_PERSON
Juan Manuel Santos,Henry Kissinger,MENTIONS_PERSON
Juan Manuel Santos,Satō Eisaku,MENTIONS_PERSON
Juan Manuel Santos,Anwar Al-Sadad,MENTIONS_PERSON
Juan Manuel Santos,Menachem Begin,MENTIONS_PERSON
Juan Manuel Santos,Óscar Arias,MENTIONS_PERSON
Juan Manuel Santos,Mikhail Sergeyevich Gorbachyov,MENTIONS_PERSON
Juan Manuel Santos,Aung San Suu Kyi,MENTIONS_PERSON
Juan Manuel Santos,Nelson Mandela,MENTIONS_PERSON
Juan Manuel Santos,Shimon Peres,MENTIONS_PERSON
Juan Manuel Santos,Kim Dae-jung,MENTIONS_PERSON
Juan Manuel Santos,Kofi Annan,MENTIONS_PERSON
Juan Manuel Santos,Jimmy Carter,MENTIONS_PERSON
Juan Manuel Santos,Mohamed ElBaradei,MENTIONS_PERSON
Juan Manuel Santos,Muhammad Yunus,MENTIONS_PERSON
Juan Manuel Santos,Martti Ahtisaari,MENTIONS_PERSON
Juan Manuel Santos,Barack Obama,MENTIONS_PERSON
Juan Manuel Santos,Ellen Johnson Sirleaf,MENTIONS_PERSON
Juan Manuel Santos,Malala Yousafzai,MENTIONS_PERSON
Juan Manuel Santos,Abiy Ahmed,MENTIONS_PERSON
Juan Manuel Santos,Maria Ressa,MENTIONS_PERSON
K. R. Narayanan,I. K. Gujral,MENTIONS_PERSON
K. R. Narayanan,Atal Bihari Vajpayee,MENTIONS_PERSON
K. R. Narayanan,Shankar Dayal Sharma,MENTIONS_PERSON
K. R. Narayanan,A. P. J. Abdul Kalam,MENTIONS_PERSON
K. R. Narayanan,P. V. Narasimha Rao,MENTIONS_PERSON
K. R. Narayanan,Jawaharlal Nehru,MENTIONS_PERSON
K. R. Narayanan,Indira Gandhi,MENTIONS_PERSON
K. R. Narayanan,Rajiv Gandhi,MENTIONS_PERSON
K. R. Narayanan,Rajendra Prasad,MENTIONS_PERSON
K. R. Narayanan,Sarvepalli Radhakrishnan,MENTIONS_PERSON
K. R. Narayanan,Zakir Husain (chính trị gia),MENTIONS_PERSON
K. R. Narayanan,V. V. Giri,MENTIONS_PERSON
K. R. Narayanan,Mohammad Hidayatullah,MENTIONS_PERSON
K. R. Narayanan,Fakhruddin Ali Ahmed,MENTIONS_PERSON
K. R. Narayanan,B. D. Jatti,MENTIONS_PERSON
K. R. Narayanan,Neelam Sanjiva Reddy,MENTIONS_PERSON
K. R. Narayanan,Zail Singh,MENTIONS_PERSON
K. R. Narayanan,R. Venkataraman,MENTIONS_PERSON
K. R. Narayanan,Pratibha Patil,MENTIONS_PERSON
K. R. Narayanan,Pranab Mukherjee,MENTIONS_PERSON
K. R. Narayanan,Ram Nath Kovind,MENTIONS_PERSON
K. R. Narayanan,Droupadi Murmu,MENTIONS_PERSON
Julia Gillard,Kevin Rudd,MENTIONS_PERSON
Julia Gillard,Edmund Barton,MENTIONS_PERSON
Julia Gillard,Alfred Deakin,MENTIONS_PERSON
Julia Gillard,George Reid (chính khách Úc),MENTIONS_PERSON
Julia Gillard,Andrew Fisher,MENTIONS_PERSON
Julia Gillard,Stanley Bruce,MENTIONS_PERSON
Julia Gillard,Earle Page,MENTIONS_PERSON
Julia Gillard,Robert Menzies,MENTIONS_PERSON
Julia Gillard,Frank Forde,MENTIONS_PERSON
Julia Gillard,Harold Holt,MENTIONS_PERSON
Julia Gillard,John McEwen,MENTIONS_PERSON
Julia Gillard,John Gorton,MENTIONS_PERSON
Julia Gillard,William McMahon,MENTIONS_PERSON
Julia Gillard,Gough Whitlam,MENTIONS_PERSON
Julia Gillard,Malcolm Fraser,MENTIONS_PERSON
Julia Gillard,Bob Hawke,MENTIONS_PERSON
Julia Gillard,John Howard,MENTIONS_PERSON
Julia Gillard,Tony Abbott,MENTIONS_PERSON
Julia Gillard,Malcolm Turnbull,MENTIONS_PERSON
Julia Gillard,Scott Morrison,MENTIONS_PERSON
Julia Gillard,Anthony Albanese,MENTIONS_PERSON
Kaja Kallas,Andrus Ansip,MENTIONS_PERSON
Kaja Kallas,Charles Michel,MENTIONS_PERSON
Kaja Kallas,Karl Nehammer,MENTIONS_PERSON
Kaja Kallas,Andrej Babiš,MENTIONS_PERSON
Kaja Kallas,Mette Frederiksen,MENTIONS_PERSON
Kaja Kallas,Sanna Marin,MENTIONS_PERSON
Kaja Kallas,Emmanuel Macron,MENTIONS_PERSON
Kaja Kallas,Olaf Scholz,MENTIONS_PERSON
Kaja Kallas,Kyriakos Mitsotakis,MENTIONS_PERSON
Kaja Kallas,Micheál Martin,MENTIONS_PERSON
Kaja Kallas,Evika Siliņa,MENTIONS_PERSON
Kaja Kallas,Gitanas Nausėda,MENTIONS_PERSON
Kaja Kallas,Xavier Bettel,MENTIONS_PERSON
Kaja Kallas,Robert Abela,MENTIONS_PERSON
Kaja Kallas,Mark Rutte,MENTIONS_PERSON
Kaja Kallas,Donald Tusk,MENTIONS_PERSON
Kaja Kallas,António Costa,MENTIONS_PERSON
Kaja Kallas,Klaus Iohannis,MENTIONS_PERSON
Kaja Kallas,Janez Janša,MENTIONS_PERSON
Kaja Kallas,Pedro Sánchez,MENTIONS_PERSON
Kaja Kallas,Magdalena Andersson,MENTIONS_PERSON
Juha Sipilä,Sauli Niinistö,MENTIONS_PERSON
Juha Sipilä,Alexander Stubb,MENTIONS_PERSON
Juha Sipilä,Rafael Erich,MENTIONS_PERSON
Juha Sipilä,Antti Tulenheimo,MENTIONS_PERSON
Juha Sipilä,Pehr Evind Svinhufvud,MENTIONS_PERSON
Juha Sipilä,Johan Wilhelm Rangell,MENTIONS_PERSON
Juha Sipilä,Edwin Linkomies,MENTIONS_PERSON
Juha Sipilä,Juho Kusti Paasikivi,MENTIONS_PERSON
Juha Sipilä,Urho Kekkonen,MENTIONS_PERSON
Juha Sipilä,Teuvo Aura,MENTIONS_PERSON
Juha Sipilä,Keijo Liinamaa,MENTIONS_PERSON
Juha Sipilä,Harri Holkeri,MENTIONS_PERSON
Juha Sipilä,Paavo Lipponen,MENTIONS_PERSON
Juha Sipilä,Anneli Jäätteenmäki,MENTIONS_PERSON
Juha Sipilä,Matti Vanhanen,MENTIONS_PERSON
Juha Sipilä,Mari Kiviniemi,MENTIONS_PERSON
Juha Sipilä,Jyrki Katainen,MENTIONS_PERSON
