person,person_url,university,university_url,source
Chimamanda Ngozi Adichie,https://vi.wikipedia.org/wiki/Chimamanda_Ngozi_Adichie,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Spiro Agnew,https://vi.wikipedia.org/wiki/Spiro_Agnew,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Peter Agre,https://vi.wikipedia.org/wiki/Peter_Agre,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Madeleine K. Albright,https://vi.wikipedia.org/wiki/Madeleine_K._Albright,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Amemiya Takeshi,https://vi.wikipedia.org/wiki/Amemiya_Takeshi,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Arthur T. Benjamin,https://vi.wikipedia.org/wiki/Arthur_T._Benjamin,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Richard Axel,https://vi.wikipedia.org/wiki/Richard_Axel,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Michael Bloomberg,https://vi.wikipedia.org/wiki/Michael_Bloomberg,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Ferdinand Brickwedde,https://vi.wikipedia.org/wiki/Ferdinand_Brickwedde,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Rachel Carson,https://vi.wikipedia.org/wiki/Rachel_Carson,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Wes Craven,https://vi.wikipedia.org/wiki/Wes_Craven,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
John Dewey,https://vi.wikipedia.org/wiki/John_Dewey,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Đặng Văn Chí,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%B7ng_V%C4%83n_Ch%C3%AD,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Harry Eagle,https://vi.wikipedia.org/wiki/Harry_Eagle,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Robert Fogel,https://vi.wikipedia.org/wiki/Robert_Fogel,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Herbert Spencer Gasser,https://vi.wikipedia.org/wiki/Herbert_Spencer_Gasser,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Timothy F. Geithner,https://vi.wikipedia.org/wiki/Timothy_F._Geithner,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Frederic A. Gibbs,https://vi.wikipedia.org/wiki/Frederic_A._Gibbs,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Henry Laurence Gantt,https://vi.wikipedia.org/wiki/Henry_Laurence_Gantt,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Paul F. Hoffman,https://vi.wikipedia.org/wiki/Paul_F._Hoffman,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
John Archibald Wheeler,https://vi.wikipedia.org/wiki/John_Archibald_Wheeler,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
John C. Malone,https://vi.wikipedia.org/wiki/John_C._Malone,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
John Charles Fields,https://vi.wikipedia.org/wiki/John_Charles_Fields,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Ángel Lozada,https://vi.wikipedia.org/wiki/%C3%81ngel_Lozada,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Lý Bảo Đông,https://vi.wikipedia.org/wiki/L%C3%BD_B%E1%BA%A3o_%C4%90%C3%B4ng,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Sujata Massey,https://vi.wikipedia.org/wiki/Sujata_Massey,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Mike Muuss,https://vi.wikipedia.org/wiki/Mike_Muuss,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Merton Miller,https://vi.wikipedia.org/wiki/Merton_Miller,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Thomas Hunt Morgan,https://vi.wikipedia.org/wiki/Thomas_Hunt_Morgan,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Melvin L. Morse,https://vi.wikipedia.org/wiki/Melvin_L._Morse,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Mphu Ramatlapeng,https://vi.wikipedia.org/wiki/Mphu_Ramatlapeng,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Ted Osius,https://vi.wikipedia.org/wiki/Ted_Osius,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Martin Rodbell,https://vi.wikipedia.org/wiki/Martin_Rodbell,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Francis Peyton Rous,https://vi.wikipedia.org/wiki/Francis_Peyton_Rous,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Hamilton O. Smith,https://vi.wikipedia.org/wiki/Hamilton_O._Smith,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Sonia M. Johnny,https://vi.wikipedia.org/wiki/Sonia_M._Johnny,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Gertrude Stein,https://vi.wikipedia.org/wiki/Gertrude_Stein,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Tasso Takuya,https://vi.wikipedia.org/wiki/Tasso_Takuya,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Helen Brooke Taussig,https://vi.wikipedia.org/wiki/Helen_Brooke_Taussig,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Thôi Thiên Khải,https://vi.wikipedia.org/wiki/Th%C3%B4i_Thi%C3%AAn_Kh%E1%BA%A3i,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Trần Kiến Nhân,https://vi.wikipedia.org/wiki/Tr%E1%BA%A7n_Ki%E1%BA%BFn_Nh%C3%A2n,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Thorstein Veblen,https://vi.wikipedia.org/wiki/Thorstein_Veblen,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Chris Ward (chính khách Mỹ),https://vi.wikipedia.org/wiki/Chris_Ward_%28ch%C3%ADnh_kh%C3%A1ch_M%E1%BB%B9%29,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
George Whipple,https://vi.wikipedia.org/wiki/George_Whipple,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Woodrow Wilson,https://vi.wikipedia.org/wiki/Woodrow_Wilson,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
John Zubek,https://vi.wikipedia.org/wiki/John_Zubek,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Joseph Zubin,https://vi.wikipedia.org/wiki/Joseph_Zubin,Đại học Johns Hopkins,https://vi.wikipedia.org/wiki/%C4%90%E1%BA%A1i_h%E1%BB%8Dc_Johns_Hopkins,category
Adam Riess,https://vi.wikipedia.org/wiki/Adam_Riess,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
George Akerlof,https://vi.wikipedia.org/wiki/George_Akerlof,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Buzz Aldrin,https://vi.wikipedia.org/wiki/Buzz_Aldrin,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Sidney Altman,https://vi.wikipedia.org/wiki/Sidney_Altman,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Victor Ambros,https://vi.wikipedia.org/wiki/Victor_Ambros,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Andrea M. Ghez,https://vi.wikipedia.org/wiki/Andrea_M._Ghez,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Neil Armstrong,https://vi.wikipedia.org/wiki/Neil_Armstrong,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Richard Arnold (chính khách),https://vi.wikipedia.org/wiki/Richard_Arnold_%28ch%C3%ADnh_kh%C3%A1ch%29,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Robert Aumann,https://vi.wikipedia.org/wiki/Robert_Aumann,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Hugo Barra,https://vi.wikipedia.org/wiki/Hugo_Barra,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Ben Bernanke,https://vi.wikipedia.org/wiki/Ben_Bernanke,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Chadchart Sittipunt,https://vi.wikipedia.org/wiki/Chadchart_Sittipunt,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Claude Shannon,https://vi.wikipedia.org/wiki/Claude_Shannon,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Clinton D. Burdick,https://vi.wikipedia.org/wiki/Clinton_D._Burdick,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Fernando J. Corbató,https://vi.wikipedia.org/wiki/Fernando_J._Corbat%C3%B3,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Elias James Corey,https://vi.wikipedia.org/wiki/Elias_James_Corey,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Eric Allin Cornell,https://vi.wikipedia.org/wiki/Eric_Allin_Cornell,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Michael Dertouzos,https://vi.wikipedia.org/wiki/Michael_Dertouzos,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Peter A. Diamond,https://vi.wikipedia.org/wiki/Peter_A._Diamond,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Mario Draghi,https://vi.wikipedia.org/wiki/Mario_Draghi,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Eric Ly,https://vi.wikipedia.org/wiki/Eric_Ly,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Richard Feynman,https://vi.wikipedia.org/wiki/Richard_Feynman,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Fifi Ejindu,https://vi.wikipedia.org/wiki/Fifi_Ejindu,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Andrew Fire,https://vi.wikipedia.org/wiki/Andrew_Fire,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Gilbert N. Lewis,https://vi.wikipedia.org/wiki/Gilbert_N._Lewis,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Sossina M. Haile,https://vi.wikipedia.org/wiki/Sossina_M._Haile,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Leland H. Hartwell,https://vi.wikipedia.org/wiki/Leland_H._Hartwell,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Hoàng Hoán Trung,https://vi.wikipedia.org/wiki/Ho%C3%A0ng_Ho%C3%A1n_Trung,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Howard Robert Horvitz,https://vi.wikipedia.org/wiki/Howard_Robert_Horvitz,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Ivonne Bordelois,https://vi.wikipedia.org/wiki/Ivonne_Bordelois,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Jean Tirole,https://vi.wikipedia.org/wiki/Jean_Tirole,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Rudolf E. Kálmán,https://vi.wikipedia.org/wiki/Rudolf_E._K%C3%A1lm%C3%A1n,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Kendra Pierre-Louis,https://vi.wikipedia.org/wiki/Kendra_Pierre-Louis,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Kenichi Ohmae,https://vi.wikipedia.org/wiki/Kenichi_Ohmae,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Lawrence Klein,https://vi.wikipedia.org/wiki/Lawrence_Klein,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Philip Kotler,https://vi.wikipedia.org/wiki/Philip_Kotler,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Piotr Kowalski,https://vi.wikipedia.org/wiki/Piotr_Kowalski,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Paul Krugman,https://vi.wikipedia.org/wiki/Paul_Krugman,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Robert B. Laughlin,https://vi.wikipedia.org/wiki/Robert_B._Laughlin,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Bob Lazar,https://vi.wikipedia.org/wiki/Bob_Lazar,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Frannie Léautier,https://vi.wikipedia.org/wiki/Frannie_L%C3%A9autier,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Norman Levinson,https://vi.wikipedia.org/wiki/Norman_Levinson,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Jennifer A. Lewis,https://vi.wikipedia.org/wiki/Jennifer_A._Lewis,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Robert Lustig,https://vi.wikipedia.org/wiki/Robert_Lustig,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Lý Lệ Phúc,https://vi.wikipedia.org/wiki/L%C3%BD_L%E1%BB%87_Ph%C3%BAc,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Kevin A. Lynch,https://vi.wikipedia.org/wiki/Kevin_A._Lynch,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Lynja,https://vi.wikipedia.org/wiki/Lynja,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
N. Gregory Mankiw,https://vi.wikipedia.org/wiki/N._Gregory_Mankiw,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Mao Trị Quốc,https://vi.wikipedia.org/wiki/Mao_Tr%E1%BB%8B_Qu%E1%BB%91c,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
James E. McDonald,https://vi.wikipedia.org/wiki/James_E._McDonald,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Patrick Joseph McGovern,https://vi.wikipedia.org/wiki/Patrick_Joseph_McGovern,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Robert C. Merton,https://vi.wikipedia.org/wiki/Robert_C._Merton,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Michael Rosbash,https://vi.wikipedia.org/wiki/Michael_Rosbash,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Robert S. Mulliken,https://vi.wikipedia.org/wiki/Robert_S._Mulliken,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Robert Mundell,https://vi.wikipedia.org/wiki/Robert_Mundell,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Murray Gell-Mann,https://vi.wikipedia.org/wiki/Murray_Gell-Mann,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Benjamin Netanyahu,https://vi.wikipedia.org/wiki/Benjamin_Netanyahu,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Ngô Trọng Hoa,https://vi.wikipedia.org/wiki/Ng%C3%B4_Tr%E1%BB%8Dng_Hoa,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Nguyễn Đức Cường (bộ trưởng),https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_%C4%90%E1%BB%A9c_C%C6%B0%E1%BB%9Dng_%28b%E1%BB%99_tr%C6%B0%E1%BB%9Fng%29,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Nguyễn Kim Mai Thi,https://vi.wikipedia.org/wiki/Nguy%E1%BB%85n_Kim_Mai_Thi,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
William Nordhaus,https://vi.wikipedia.org/wiki/William_Nordhaus,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Robert Noyce,https://vi.wikipedia.org/wiki/Robert_Noyce,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Lucas Papademos,https://vi.wikipedia.org/wiki/Lucas_Papademos,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Charles J. Pedersen,https://vi.wikipedia.org/wiki/Charles_J._Pedersen,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Ieoh Ming Pei,https://vi.wikipedia.org/wiki/Ieoh_Ming_Pei,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
William Daniel Phillips,https://vi.wikipedia.org/wiki/William_Daniel_Phillips,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Pita Limjaroenrat,https://vi.wikipedia.org/wiki/Pita_Limjaroenrat,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Ray Tomlinson,https://vi.wikipedia.org/wiki/Ray_Tomlinson,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Burton Richter,https://vi.wikipedia.org/wiki/Burton_Richter,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Robert Allen Pease,https://vi.wikipedia.org/wiki/Robert_Allen_Pease,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Christina Romer,https://vi.wikipedia.org/wiki/Christina_Romer,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
John Schrieffer,https://vi.wikipedia.org/wiki/John_Schrieffer,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Patrick Shanahan,https://vi.wikipedia.org/wiki/Patrick_Shanahan,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
Robert J. Shiller,https://vi.wikipedia.org/wiki/Robert_J._Shiller,Viện Công nghệ Massachusetts,https://vi.wikipedia.org/wiki/Vi%E1%BB%87n_C%C3%B4ng_ngh%E1%BB%87_Massachusetts,category
